itemId,seriesId,flag,detail,source
42082,8266,span-retracted,"withdrew the model's own #?-?: the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number",line 5036
42083,8266,span-retracted,"withdrew the model's own #?-?: the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number",line 5037
42084,8266,span-retracted,"withdrew the model's own #?-?: the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number",line 5038
42085,8266,span-retracted,"withdrew the model's own #?-?: the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number",line 5039
42086,8266,span-retracted,"withdrew the model's own #?-?: the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number",line 5040
65842,8349,span-retracted,"withdrew the model's own #?-?: a 30-year anthology has no range in one run's numbering, and the single claim comes from a shell page",line 5051
29396,8533,span-retracted,withdrew the model's own #?-?: H,line 5053
15088,8737,span-retracted,"withdrew the model's own #?-?: a base volume of this shelf: the ladder is in volume numbers, so a range here would only name itself, and the Hellboy miniseries issues it collects are not held anywhere in the library",line 5064
15089,8737,span-retracted,withdrew the model's own #?-?: a base volume of this shelf; see the note on 15088,line 5065
15090,8737,span-retracted,"withdrew the model's own #?-?: a base volume of this shelf, and a short-story collection at that; see the note on 15088",line 5066
15091,8737,span-retracted,withdrew the model's own #?-?: a base volume of this shelf; see the note on 15088,line 5067
15092,8737,span-retracted,withdrew the model's own #?-?: a base volume of this shelf; see the note on 15088,line 5068
15093,8737,span-retracted,withdrew the model's own #?-?: a base volume of this shelf; see the note on 15088,line 5069
15094,8737,span-retracted,"withdrew the model's own #?-?: a base volume of this shelf, and a short-story collection at that; see the note on 15088",line 5070
15095,8737,span-retracted,withdrew the model's own #?-?: a base volume of this shelf; see the note on 15088,line 5071
15096,8737,span-retracted,withdrew the model's own #?-?: a base volume of this shelf; see the note on 15088,line 5072
15097,8737,span-retracted,"withdrew the model's own #?-?: a base volume of this shelf, and a short-story collection at that; see the note on 15088",line 5073
15098,8737,span-retracted,"withdrew the model's own #?-?: a base volume of this shelf, and a short-story collection at that; see the note on 15088",line 5074
15099,8737,span-retracted,withdrew the model's own #?-?: a base volume of this shelf; see the note on 15088,line 5075
15103,8737,span-retracted,"withdrew the model's own #?-?: Hellboy in Hell Vol. 01 and Vol. 02 are Series 8764 and are not numbered in this Series at all; 153+153pp less front matter is this book at 288pp, so nothing it collects can be named by a range here",line 5079
41441,8788,span-retracted,"withdrew the model's own #?-?: the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number",line 5083
41442,8788,span-retracted,"withdrew the model's own #?-?: the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number",line 5084
41443,8788,span-retracted,"withdrew the model's own #?-?: the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number",line 5085
41444,8788,span-retracted,"withdrew the model's own #?-?: the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number",line 5086
41445,8788,span-retracted,"withdrew the model's own #?-?: the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number",line 5087
41446,8788,span-retracted,"withdrew the model's own #?-?: the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number",line 5088
41447,8788,span-retracted,"withdrew the model's own #?-?: the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number",line 5089
111872,8832,span-retracted,withdrew the model's own #?-?: LOCG names no issues for it and its #1-12 cannot be right for a 530pp book of 7-page chapters; the shelf's own numbering is shared by two runs,line 5090
99369,8861,span-retracted,"withdrew the model's own #?-?: conflated shelf: three Heroes for Hire runs (1997, 2006, 2011) share one Series row and all restart at #1, so no range written here can mean one thing. Each book states its contents in ITS OWN run numbering, which this shelf cannot express",line 5091
99370,8861,span-retracted,"withdrew the model's own #?-?: conflated shelf: three Heroes for Hire runs (1997, 2006, 2011) share one Series row and all restart at #1, so no range written here can mean one thing. Each book states its contents in ITS OWN run numbering, which this shelf cannot express",line 5092
99374,8861,span-retracted,"withdrew the model's own #?-?: conflated shelf: three Heroes for Hire runs (1997, 2006, 2011) share one Series row and all restart at #1, so no range written here can mean one thing. Each book states its contents in ITS OWN run numbering, which this shelf cannot express",line 5093
40545,8901,span-retracted,"withdrew the model's own #?-?: v18 is a side-story volume: its own contents page numbers its six chapters GAME 1 Akira Toya through GAME 6 Fujiwara-no-Sai, a sequence of its own that restarts at 1 and would collide with v01's GAME 1-7. The main ladder runs past it from v17's GAME 148 to v19's GAME 149, so this book has no position in it",line 5118
39973,8959,span-retracted,"withdrew the model's own #?-?: the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number",line 5138
39974,8959,span-retracted,"withdrew the model's own #?-?: the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number",line 5139
39975,8959,span-retracted,"withdrew the model's own #?-?: the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number",line 5140
39976,8959,span-retracted,"withdrew the model's own #?-?: the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number",line 5141
39977,8959,span-retracted,"withdrew the model's own #?-?: the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number",line 5142
80434,9058,span-retracted,"withdrew the model's own #?-?: the back cover says 'Collecting Fear #19, Man-Thing (1974) #1, Howard the Duck (1976) #1-16 and Annual #1, Marvel Treasury Edition #12, and material from Giant-Size Man-Thing #4-5', but #1 on this shelf also names the 2024 run's debut",line 5153
80436,9058,span-retracted,"withdrew the model's own #?-?: Complete Collection Vol. 03 states no range anywhere I read — front matter, credits page and both closing pages; its contents are the 1979/1980 Howard the Duck MAGAZINE, which is not in this shelf's numbering at all. The live CV #22-23 is unsupported by any page of the book",line 5155
80437,9058,span-retracted,"withdrew the model's own #?-?: Complete Collection Vol. 04 states no range anywhere I read; its credits page spans a decade of scattered appearances in several different series, which no single range describes. The live CV #32-33 is unsupported by any page of the book",line 5156
80448,9058,span-retracted,"withdrew the model's own #?-?: the back cover says 'COLLECTING HOWARD THE DUCK (2015) #1-5' — the five-issue 2015 v5 mini — but three other runs on this shelf also number from #1, including the 2024 debut this shelf actually holds",line 5157
80449,9058,span-retracted,"withdrew the model's own #?-?: the back cover says 'COLLECTING HOWARD THE DUCK (2015B) #1-6 AND UNBEATABLE SQUIRREL GIRL (2015B) #6', but #1-6 here cannot be told from the 1976, 2015 v5 and 2024 runs that share this Series id",line 5158
83271,9058,span-retracted,"withdrew the model's own #?-?: the title page says 'COLLECTING HOWARD THE DUCK Nos. 1-14, GIANT-SIZE MAN-THING Nos. 4-5 & MARVEL TREASURY EDITION No. 12', but #1 on this shelf also names Howard The Duck 001 (2024), a different run's debut; the live LOCG #1-19 and CV #1-14 both already cover it",line 5160
37705,9361,span-retracted,"withdrew the model's own #?-?: one provider, no arithmetic support (153pp over four issues is 38pp each), and the shelf's own numbering does not match the run described",line 5210
37706,9361,span-retracted,"withdrew the model's own #?-?: its only LOCG record is the single comic ""Incidentals #2""; no source states the volume's contents",line 5211
37707,9361,span-retracted,"withdrew the model's own #?-?: its only LOCG record is the single comic ""Incidentals #3""; no source states the volume's contents",line 5212
117368,9373,span-retracted,withdrew the model's own #?-?: the shelf carries the 1962 run in two numberings and the Marvel UK weekly; the only claim (#70-74) reaches nothing and cannot be placed,line 5213
77649,94570,span-retracted,"withdrew the model's own #?-?: back cover carries a story blurb only; no issue is named on it, the credits page or the copyright page",line 5266
77650,94570,span-retracted,"withdrew the model's own #?-?: back cover carries a story blurb only; no issue is named on it, the credits page or the copyright page",line 5267
77651,94570,span-retracted,"withdrew the model's own #?-?: back cover carries a story blurb only; no issue is named on it, the credits page or the copyright page",line 5268
77652,94570,span-retracted,"withdrew the model's own #?-?: 109pp; neither the credits page nor the back cover attributes an issue, and the two books either side of it are not on this shelf to bound it",line 5269
65371,94612,span-retracted,"withdrew the model's own #?-?: the book collects no Green Lantern issue at all: its indicia names 'WAR OF THE GREEN LANTERNS: AFTERMATH 1-2, GREEN LANTERN CORPS 61-63, GREEN LANTERN: EMERALD WARRIORS 11-13', none of which is this run",line 5299
80314,94617,span-retracted,withdrew the model's own #?-?: four runs number from #1 on this shelf and four collection lines share the volume ordinals; no range can say which run's issues a book holds,line 5301
80315,94617,span-retracted,withdrew the model's own #?-?: four runs number from #1 on this shelf and four collection lines share the volume ordinals; no range can say which run's issues a book holds,line 5302
80316,94617,span-retracted,withdrew the model's own #?-?: four runs number from #1 on this shelf and four collection lines share the volume ordinals; no range can say which run's issues a book holds,line 5303
67465,94649,span-retracted,"withdrew the model's own #?-?: no range exists in this series: the book collects the six DARKSEID WAR tie-in one-shots, each a #1 of its own title; the chapter opening at archive index 52 is 'GOD OF STEEL' by Manapul and Dazo = JUSTICE LEAGUE - DARKSEID WAR - SUPERMAN 1, and this rip carries no copyright page at all (index 0-138 plus the scanner's junk last page)",line 5323
69301,94685,span-retracted,"withdrew the model's own #?-?: back cover carries a story blurb only; no issue is named on it, the credits page or the copyright page",line 5327
69302,94685,span-retracted,"withdrew the model's own #?-?: back cover carries a story blurb only; no issue is named on it, the credits page or the copyright page",line 5328
69303,94685,span-retracted,"withdrew the model's own #?-?: back cover carries a story blurb only; no issue is named on it, the credits page or the copyright page",line 5329
69304,94685,span-retracted,"withdrew the model's own #?-?: back cover carries a story blurb only; no issue is named on it, the credits page or the copyright page",line 5330
69305,94685,span-retracted,"withdrew the model's own #?-?: back cover carries a story blurb only; no issue is named on it, the credits page or the copyright page",line 5331
69306,94685,span-retracted,"withdrew the model's own #?-?: back cover carries a story blurb only; no issue is named on it, the credits page or the copyright page",line 5332
69307,94685,span-retracted,"withdrew the model's own #?-?: back cover carries a story blurb only; no issue is named on it, the credits page or the copyright page",line 5333
93824,94701,span-retracted,"withdrew the model's own #?-?: the book states no range; its first chapter is the reproduced cover of Spider-Girl #16, which fixes the start and not the end. The live LOCG #1-105 covers 33 issue files and is wrong at the bottom by fifteen issues on the book's own evidence",line 5334
93825,94701,span-retracted,"withdrew the model's own #?-?: the book states no range on any page read — two title pages, the credits page, the closing galleries, the last page — and opens on a splash rather than a reproduced cover",line 5335
93826,94701,span-retracted,"withdrew the model's own #?-?: the book states no range on any page read; its closing gallery reproduces art from Spider-Girl #67, which is a floor and not a range",line 5336
70449,94708,span-retracted,"withdrew the model's own #?-?: the book is not from this run: its own indicia reads 'SUPERGIRL VOL. 5 - THE HUNT FOR REACTRON ... SUPERGIRL 44-50, SUPERGIRL SECRET FILES 2009 1, SUPERGIRL ANNUAL 1, ACTION COMICS 881, 882. Copyright (c) 2009', and Action Comics 881-882 place it in the 2005 series; the 1996 run's #44-50 shipped in 2000-2001, so a 44-50 here would describe different issues while fitting the exact hole Books One to Four leave",line 5341
70470,94709,span-retracted,"withdrew the model's own #?-?: Vol. 06 - Who is Superwoman? states no range: no copyright block on p1-p5 or the last three pages, only a closing gallery page captioned SUPERGIRL 34 VARIANT COVER. It falls between Vol. 05 (ends 33) and Vol. 07 (begins 43), but 167pp cannot hold nine 22pp issues, so the complement 34-42 is not determined",line 5351
85705,94741,span-retracted,"withdrew the model's own #?-?: X-Force Vol. 01 - Force To Be Reckoned With states no range: a Marvel Premiere Edition rip whose last page is a house ad, with no COLLECTING line and no indicia. It opens on a reproduced THE NEW MUTANTS 98 cover, so its first chapter is not an issue of this run and its end is not stated anywhere I could find",line 5375
85706,94741,span-retracted,"withdrew the model's own #?-?: X-Force Vol. 02 - Under The Gun states no range: same rip shape, house ad on the last page, no COLLECTING line and no indicia. Its opening reproduced cover is a single-digit X-Force, far below the lowest issue this shelf holds (#43)",line 5376
76552,94744,span-retracted,withdrew the model's own #?-?: three runs number from #1 on this shelf and three collection lines reuse the ordinals; no range identifies which run's issues a book holds,line 5378
76553,94744,span-retracted,withdrew the model's own #?-?: three runs number from #1 on this shelf and three collection lines reuse the ordinals; no range identifies which run's issues a book holds,line 5379
76557,94744,span-retracted,withdrew the model's own #?-?: three runs number from #1 on this shelf and three collection lines reuse the ordinals; no range identifies which run's issues a book holds,line 5380
66422,9475,span-retracted,"withdrew the model's own #?-?: nothing states where the six volumes divide the 72 chapters, and every claim on the shelf fails its own page arithmetic",line 5381
66423,9475,span-retracted,"withdrew the model's own #?-?: nothing states where the six volumes divide the 72 chapters, and every claim on the shelf fails its own page arithmetic",line 5382
66424,9475,span-retracted,"withdrew the model's own #?-?: nothing states where the six volumes divide the 72 chapters, and every claim on the shelf fails its own page arithmetic",line 5383
66425,9475,span-retracted,"withdrew the model's own #?-?: nothing states where the six volumes divide the 72 chapters, and every claim on the shelf fails its own page arithmetic",line 5384
66426,9475,span-retracted,"withdrew the model's own #?-?: nothing states where the six volumes divide the 72 chapters, and every claim on the shelf fails its own page arithmetic",line 5385
66427,9475,span-retracted,"withdrew the model's own #?-?: nothing states where the six volumes divide the 72 chapters, and every claim on the shelf fails its own page arithmetic",line 5386
96670,94776,span-retracted,"withdrew the model's own #?-?: Vol. 01 - Fear Itself states no range: no indicia and no COLLECTING line on p1, p2 or the last three pages (the last page is a Marvel house ad). Its closing card names #626.1 as what comes next, which bounds the end but says nothing about the start",line 5387
96671,94776,span-retracted,"withdrew the model's own #?-?: Vol. 02 - Fear Itself Fallout states no range: no indicia and no COLLECTING line. Its opening reproduced cover carries the corner number 626 and its closing card names #632 as what comes next, but that start contradicts Vol. 01's closing card for #626.1 and the corner box does not show a point-issue suffix",line 5388
96672,94776,span-retracted,"withdrew the model's own #?-?: Vol. 03 - Terrorism Myth states no range: no indicia and no COLLECTING line; the last page is a scanlator joke page. It opens on the cover Vol. 02 names as #632 and its last text page ends 'NEXT: EXILED #1', neither of which fixes an end",line 5389
94727,94797,span-retracted,withdrew the model's own #?-?: no issue named on the credits page or the back cover,line 5395
94728,94797,span-retracted,withdrew the model's own #?-?: no issue named on the credits page or the back cover,line 5396
94729,94797,span-retracted,withdrew the model's own #?-?: no issue named on the credits page or the back cover,line 5397
94730,94797,span-retracted,withdrew the model's own #?-?: no issue named on the credits page or the back cover,line 5398
94731,94797,span-retracted,withdrew the model's own #?-?: no issue named on the credits page or the back cover,line 5399
94732,94797,span-retracted,withdrew the model's own #?-?: no issue named on the credits page or the back cover,line 5400
95939,94797,span-retracted,"withdrew the model's own #?-?: back cover carries a story blurb only; no issue is named on it, the credits page or the copyright page (907pp omnibus)",line 5401
95360,94799,span-retracted,withdrew the model's own #?-?: three runs number from #1 on this shelf and four books share the Vol. 01 ordinal; no range can identify which run's issues it holds,line 5402
95361,94799,span-retracted,withdrew the model's own #?-?: three runs number from #1 on this shelf and four books share the Vol. 01 ordinal; no range can identify which run's issues it holds,line 5403
97015,94814,span-retracted,"withdrew the model's own #?-?: back cover carries a story blurb only; no issue is named on it, the credits page or the copyright page",line 5412
97016,94814,span-retracted,"withdrew the model's own #?-?: 90pp, and neither its credits page nor its back cover names an issue; a range guessed between Vol. 01 and Vol. 06 would sit over 59 issue files on this shelf",line 5413
83705,94846,span-retracted,"withdrew the model's own #?-?: back cover carries a story blurb only; no issue is named on it, the credits page or the copyright page",line 5438
83706,94846,span-retracted,withdrew the model's own #?-?: no issue named on the credits page or the back cover,line 5439
83707,94846,span-retracted,withdrew the model's own #?-?: no issue named on the credits page or the back cover,line 5440
83708,94846,span-retracted,withdrew the model's own #?-?: no issue named on the credits page or the back cover,line 5441
83709,94846,span-retracted,withdrew the model's own #?-?: no issue named on the credits page or the back cover,line 5442
83715,94848,span-retracted,withdrew the model's own #?-?: no issue named on the credits page or the back cover,line 5443
83716,94848,span-retracted,"withdrew the model's own #?-?: back cover carries a story blurb only; no issue is named on it, the credits page or the copyright page",line 5444
83717,94848,span-retracted,"withdrew the model's own #?-?: back cover carries a story blurb only; no issue is named on it, the credits page or the copyright page",line 5445
81462,9560,span-retracted,"withdrew the model's own #?-?: GCD's #1-5 is in the 2017 run's first numbering, which the same run later abandons; the shelf holds files in both",line 5554
81463,9560,span-retracted,withdrew the model's own #?-?: GCD's #73-77 is the legacy numbering of the same run whose #1-5 is on the shelf as well; no single coordinate holds both,line 5555
81993,9560,span-retracted,"withdrew the model's own #?-?: an Epic Collection spanning the 1975 run, whose issues are not separable from the later runs' numbers on this shelf",line 5556
77612,95972,span-retracted,withdrew the model's own #?-?: the back cover carries only a story blurb and names no issue; nothing else in the book states a range,line 5558
77613,95972,span-retracted,"withdrew the model's own #?-?: back cover carries a story blurb only; no issue is named on it, the credits page or the copyright page",line 5559
77614,95972,span-retracted,"withdrew the model's own #?-?: back cover carries a story blurb only; no issue is named on it, the credits page or the copyright page",line 5560
77620,95973,span-retracted,"withdrew the model's own #?-?: back cover carries a story blurb only; no issue is named on it, the credits page or the copyright page",line 5561
77621,95973,span-retracted,withdrew the model's own #?-?: the credits page and back cover are art; no issue is named anywhere I could read,line 5562
77622,95973,span-retracted,withdrew the model's own #?-?: the credits page and back cover are art; no issue is named anywhere I could read,line 5563
77633,95974,span-retracted,withdrew the model's own #?-?: no issue named on the credits page or the back cover,line 5564
77634,95974,span-retracted,"withdrew the model's own #?-?: back cover carries a story blurb only; no issue is named on it, the credits page or the copyright page",line 5565
77635,95974,span-retracted,"withdrew the model's own #?-?: back cover carries a story blurb only; no issue is named on it, the credits page or the copyright page",line 5566
61308,96415,span-retracted,withdrew the model's own #?-?: two numberings share this shelf and the volume ordinals are reused across them; no range can say which one a book is in,line 5567
118802,9653,span-retracted,"withdrew the model's own #?-?: the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number",line 5586
84478,96762,span-retracted,withdrew the model's own #?-?: three Exiles runs number from #1 on this shelf and two collection lines share the volume ordinals; the provider spans reach up to 212 files on books of 130-465pp,line 5611
84479,96762,span-retracted,withdrew the model's own #?-?: three Exiles runs number from #1 on this shelf and two collection lines share the volume ordinals; the provider spans reach up to 212 files on books of 130-465pp,line 5612
84480,96762,span-retracted,withdrew the model's own #?-?: three Exiles runs number from #1 on this shelf and two collection lines share the volume ordinals; the provider spans reach up to 212 files on books of 130-465pp,line 5613
84481,96762,span-retracted,withdrew the model's own #?-?: three Exiles runs number from #1 on this shelf and two collection lines share the volume ordinals; the provider spans reach up to 212 files on books of 130-465pp,line 5614
84482,96762,span-retracted,withdrew the model's own #?-?: three Exiles runs number from #1 on this shelf and two collection lines share the volume ordinals; the provider spans reach up to 212 files on books of 130-465pp,line 5615
84483,96762,span-retracted,withdrew the model's own #?-?: three Exiles runs number from #1 on this shelf and two collection lines share the volume ordinals; the provider spans reach up to 212 files on books of 130-465pp,line 5616
84484,96762,span-retracted,withdrew the model's own #?-?: three Exiles runs number from #1 on this shelf and two collection lines share the volume ordinals; the provider spans reach up to 212 files on books of 130-465pp,line 5617
84485,96762,span-retracted,withdrew the model's own #?-?: three Exiles runs number from #1 on this shelf and two collection lines share the volume ordinals; the provider spans reach up to 212 files on books of 130-465pp,line 5618
84486,96762,span-retracted,withdrew the model's own #?-?: three Exiles runs number from #1 on this shelf and two collection lines share the volume ordinals; the provider spans reach up to 212 files on books of 130-465pp,line 5619
84487,96762,span-retracted,withdrew the model's own #?-?: three Exiles runs number from #1 on this shelf and two collection lines share the volume ordinals; the provider spans reach up to 212 files on books of 130-465pp,line 5620
84488,96762,span-retracted,withdrew the model's own #?-?: three Exiles runs number from #1 on this shelf and two collection lines share the volume ordinals; the provider spans reach up to 212 files on books of 130-465pp,line 5621
84489,96762,span-retracted,withdrew the model's own #?-?: three Exiles runs number from #1 on this shelf and two collection lines share the volume ordinals; the provider spans reach up to 212 files on books of 130-465pp,line 5622
84490,96762,span-retracted,withdrew the model's own #?-?: three Exiles runs number from #1 on this shelf and two collection lines share the volume ordinals; the provider spans reach up to 212 files on books of 130-465pp,line 5623
84491,96762,span-retracted,withdrew the model's own #?-?: three Exiles runs number from #1 on this shelf and two collection lines share the volume ordinals; the provider spans reach up to 212 files on books of 130-465pp,line 5624
84492,96762,span-retracted,withdrew the model's own #?-?: three Exiles runs number from #1 on this shelf and two collection lines share the volume ordinals; the provider spans reach up to 212 files on books of 130-465pp,line 5625
84493,96762,span-retracted,withdrew the model's own #?-?: three Exiles runs number from #1 on this shelf and two collection lines share the volume ordinals; the provider spans reach up to 212 files on books of 130-465pp,line 5626
84494,96762,span-retracted,withdrew the model's own #?-?: three Exiles runs number from #1 on this shelf and two collection lines share the volume ordinals; the provider spans reach up to 212 files on books of 130-465pp,line 5627
66789,9704,span-retracted,withdrew the model's own #?-?: two runs numbering from #1 share this shelf and the surviving claims disagree with the page arithmetic; no range is settled,line 5628
66790,9704,span-retracted,withdrew the model's own #?-?: two runs numbering from #1 share this shelf and the surviving claims disagree with the page arithmetic; no range is settled,line 5629
66791,9704,span-retracted,withdrew the model's own #?-?: two runs numbering from #1 share this shelf and the surviving claims disagree with the page arithmetic; no range is settled,line 5630
66792,9704,span-retracted,withdrew the model's own #?-?: two runs numbering from #1 share this shelf and the surviving claims disagree with the page arithmetic; no range is settled,line 5631
66793,9704,span-retracted,withdrew the model's own #?-?: two runs numbering from #1 share this shelf and the surviving claims disagree with the page arithmetic; no range is settled,line 5632
66794,9704,span-retracted,withdrew the model's own #?-?: two runs numbering from #1 share this shelf and the surviving claims disagree with the page arithmetic; no range is settled,line 5633
66795,9704,span-retracted,withdrew the model's own #?-?: two runs numbering from #1 share this shelf and the surviving claims disagree with the page arithmetic; no range is settled,line 5634
66796,9704,span-retracted,withdrew the model's own #?-?: two runs numbering from #1 share this shelf and the surviving claims disagree with the page arithmetic; no range is settled,line 5635
66797,9704,span-retracted,withdrew the model's own #?-?: two runs numbering from #1 share this shelf and the surviving claims disagree with the page arithmetic; no range is settled,line 5636
80294,97375,span-retracted,withdrew the model's own #?-?: four runs number from #1 on this shelf and four collection lines share the volume ordinals; no range can say which run's issues a book holds,line 5642
80295,97375,span-retracted,withdrew the model's own #?-?: four runs number from #1 on this shelf and four collection lines share the volume ordinals; no range can say which run's issues a book holds,line 5643
80296,97375,span-retracted,withdrew the model's own #?-?: four runs number from #1 on this shelf and four collection lines share the volume ordinals; no range can say which run's issues a book holds,line 5644
80297,97376,span-retracted,withdrew the model's own #?-?: four runs number from #1 on this shelf and four collection lines share the volume ordinals; no range can say which run's issues a book holds,line 5645
80298,97376,span-retracted,withdrew the model's own #?-?: four runs number from #1 on this shelf and four collection lines share the volume ordinals; no range can say which run's issues a book holds,line 5646
80300,97376,span-retracted,withdrew the model's own #?-?: four runs number from #1 on this shelf and four collection lines share the volume ordinals; no range can say which run's issues a book holds,line 5647
80301,97376,span-retracted,withdrew the model's own #?-?: four runs number from #1 on this shelf and four collection lines share the volume ordinals; no range can say which run's issues a book holds,line 5648
80302,97376,span-retracted,withdrew the model's own #?-?: four runs number from #1 on this shelf and four collection lines share the volume ordinals; no range can say which run's issues a book holds,line 5649
80396,97492,span-retracted,"withdrew the model's own #?-?: the trade collects Hawkeye v4 (2012) #1-5, but every file on this shelf is Hawkeye v3 (2003); the range would claim five issues it does not print",line 5650
80397,97492,span-retracted,withdrew the model's own #?-?: same run mismatch — the trade is v4 (2012) and the shelf's files are v3 (2003),line 5651
80398,97492,span-retracted,withdrew the model's own #?-?: same; GCD's #14-20 is v4 numbering with no v4 files on the shelf,line 5652
80399,97492,span-retracted,withdrew the model's own #?-?: same; GCD's #12-22 is v4 numbering,line 5653
80400,97492,span-retracted,"withdrew the model's own #?-?: All-New Hawkeye (2015) is a further run again, with no files here",line 5654
80401,97492,span-retracted,withdrew the model's own #?-?: GCD's #1-6 is All-New Hawkeye v2 numbering; on this shelf it would take the 2003 issues,line 5655
84048,98949,span-retracted,withdrew the model's own #?-?: three Nova runs number from #1 here and the issues are filed several times over; a range cannot be shown to reach only the right copies,line 5658
84049,98949,span-retracted,withdrew the model's own #?-?: three Nova runs number from #1 here and the issues are filed several times over; a range cannot be shown to reach only the right copies,line 5659
84050,98949,span-retracted,withdrew the model's own #?-?: three Nova runs number from #1 here and the issues are filed several times over; a range cannot be shown to reach only the right copies,line 5660
84051,98949,span-retracted,withdrew the model's own #?-?: three Nova runs number from #1 here and the issues are filed several times over; a range cannot be shown to reach only the right copies,line 5661
84052,98949,span-retracted,withdrew the model's own #?-?: three Nova runs number from #1 here and the issues are filed several times over; a range cannot be shown to reach only the right copies,line 5662
84053,98949,span-retracted,withdrew the model's own #?-?: three Nova runs number from #1 here and the issues are filed several times over; a range cannot be shown to reach only the right copies,line 5663
69310,99456,span-retracted,withdrew the model's own #?-?: two runs number from #1 here and each volume ordinal names two books; no range can say which run's issues it holds,line 5664
69311,99456,span-retracted,withdrew the model's own #?-?: two runs number from #1 here and each volume ordinal names two books; no range can say which run's issues it holds,line 5665
69312,99456,span-retracted,withdrew the model's own #?-?: two runs number from #1 here and each volume ordinal names two books; no range can say which run's issues it holds,line 5666
69313,99456,span-retracted,withdrew the model's own #?-?: two runs number from #1 here and each volume ordinal names two books; no range can say which run's issues it holds,line 5667
114608,997,span-retracted,"withdrew the model's own #?-?: a webcomic collection: the pages inside are dated web updates, not numbered issues, and the shelf holds no numbered base units, so there is no coordinate for a range",line 5668
114609,997,span-retracted,"withdrew the model's own #?-?: a webcomic collection: the pages inside are dated web updates, not numbered issues, and the shelf holds no numbered base units, so there is no coordinate for a range",line 5669
114610,997,span-retracted,"withdrew the model's own #?-?: a webcomic collection: the pages inside are dated web updates, not numbered issues, and the shelf holds no numbered base units, so there is no coordinate for a range",line 5670
93424,99759,span-retracted,withdrew the model's own #?-?: five runs number from #1 on this shelf and four collection lines reuse the ordinals; no range can identify which run's issues a book holds,line 5671
93425,99762,span-retracted,withdrew the model's own #?-?: five runs number from #1 on this shelf and four collection lines reuse the ordinals; no range can identify which run's issues a book holds,line 5672
83293,9984,span-retracted,"withdrew the model's own #?-?: nothing on this box states this volume's contents, and the shelf carries two numberings a range could be read in",line 5673
83294,9984,span-retracted,"withdrew the model's own #?-?: nothing on this box states this volume's contents, and the shelf carries two numberings a range could be read in",line 5674
83295,9984,span-retracted,"withdrew the model's own #?-?: nothing on this box states this volume's contents, and the shelf carries two numberings a range could be read in",line 5675
83296,9984,span-retracted,"withdrew the model's own #?-?: nothing on this box states this volume's contents, and the shelf carries two numberings a range could be read in",line 5676
117514,9984,span-retracted,"withdrew the model's own #?-?: nothing on this box states this volume's contents, and the shelf carries two numberings a range could be read in",line 5677
117515,9984,span-retracted,"withdrew the model's own #?-?: nothing on this box states this volume's contents, and the shelf carries two numberings a range could be read in",line 5678
95922,99976,span-retracted,withdrew the model's own #?-?: four runs number from #1 on this shelf and two collection lines share the ordinals; a Masterworks range would land on the 1993 and 1999 issues of the same numbers,line 5679
95923,99976,span-retracted,withdrew the model's own #?-?: four runs number from #1 on this shelf and two collection lines share the ordinals; a Masterworks range would land on the 1993 and 1999 issues of the same numbers,line 5680
4486,10002,span-retracted,"withdrew the model's own #?-?: the 2000AD progs, the Eagle Comics reprints and IDW's two series all number from #1 on this shelf; no range can identify which of them a volume holds",line 1
4487,10002,span-retracted,"withdrew the model's own #?-?: the 2000AD progs, the Eagle Comics reprints and IDW's two series all number from #1 on this shelf; no range can identify which of them a volume holds",line 2
4488,10002,span-retracted,"withdrew the model's own #?-?: the 2000AD progs, the Eagle Comics reprints and IDW's two series all number from #1 on this shelf; no range can identify which of them a volume holds",line 3
4489,10002,span-retracted,"withdrew the model's own #?-?: the 2000AD progs, the Eagle Comics reprints and IDW's two series all number from #1 on this shelf; no range can identify which of them a volume holds",line 4
4490,10002,span-retracted,"withdrew the model's own #?-?: the 2000AD progs, the Eagle Comics reprints and IDW's two series all number from #1 on this shelf; no range can identify which of them a volume holds",line 5
4491,10002,span-retracted,"withdrew the model's own #?-?: the 2000AD progs, the Eagle Comics reprints and IDW's two series all number from #1 on this shelf; no range can identify which of them a volume holds",line 6
